#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_004350.2	1575488	1575829	-	1028889	-	SMU_1657c	NP_721990.1	113	-	nitrogen regulatory protein PII
chr	NC_004350.2	1575845	1577080	-	1028890	nrgA	SMU_1658	NP_721991.1	411	-	ammonium transporter
chr	NC_004350.2	1577385	1578251	-	1028891	-	SMU_1659c	NP_721992.1	288	-	hypothetical protein SMU_1659c
chr	NC_004350.2	1578257	1578589	-	1028892	-	SMU_1660c	NP_721993.1	110	-	DNA replication intiation control protein YabA
chr	NC_004350.2	1578582	1579388	-	1028895	-	SMU_1661c	NP_721994.1	268	-	signal peptidase II
chr	NC_004350.2	1579385	1580260	-	1028896	holB	SMU_1662	NP_721995.1	291	-	DNA polymerase III subunit delta\'
chr	NC_004350.2	1580273	1580911	-	1028897	kthY	SMU_1663	NP_721996.1	212	-	thymidylate kinase
chr	NC_004350.2	1580988	1581647	-	1028898	-	SMU_1664c	NP_721997.1	219	-	acetoin utilization protein, acetoin dehydrogenase
chr	NC_004350.2	1581763	1582473	-	1028899	livF	SMU_1665	NP_721998.1	236	-	branched chain amino acid ABC transporter ATP-binding protein
chr	NC_004350.2	1582473	1583237	-	1028901	livG	SMU_1666	NP_721999.1	254	-	branched chain amino acid ABC transporter ATP-binding protein
chr	NC_004350.2	1583237	1584193	-	1028902	livM	SMU_1667	NP_722000.1	318	-	branched chain amino acid ABC transporter permease
chr	NC_004350.2	1584197	1585066	-	1028903	livH	SMU_1668	NP_722001.1	289	-	branched chain amino acid ABC transporter permease
chr	NC_004350.2	1585150	1586322	-	1028904	livK	SMU_1669	NP_722002.1	390	-	branched chain amino acid ABC transporter substrate-binding protein
chr	NC_004350.2	1586425	1586673	-	1028905	-	SMU_1670c	NP_722003.1	82	-	hypothetical protein SMU_1670c
chr	NC_004350.2	1586680	1587120	-	1028906	-	SMU_1671c	NP_722004.1	146	-	hypothetical protein SMU_1671c
chr	NC_004350.2	1587236	1587826	-	1028907	clpP	SMU_1672	NP_722005.1	196	-	ATP-dependent Clp protease proteolytic subunit
chr	NC_004350.2	1588358	1588987	-	1028908	upp	SMU_1673	NP_722006.1	209	-	uracil phosphoribosyltransferase
chr	NC_004350.2	1589300	1590463	-	1028910	metC	SMU_1674	NP_722007.1	387	-	aminotransferase
chr	NC_004350.2	1590478	1591572	-	1028911	metB	SMU_1675	NP_722008.1	364	-	cystathionine gamma-synthase
chr	NC_004350.2	1591799	1593412	-	1028912	-	SMU_1676c	NP_722009.1	537	-	hypothetical protein SMU_1676c
chr	NC_004350.2	1593522	1594973	+	1028914	murE	SMU_1677	NP_722010.1	483	-	UDP-N-acetylmuramoylalanyl-D-glutamate--L-lysine ligase
chr	NC_004350.2	1595207	1596226	+	1028913	-	SMU_1678	NP_722011.1	339	-	acyl-CoA thioesterase
chr	NC_004350.2	1596404	1596913	-	1028894	-	SMU_1679c	NP_722012.1	169	-	hypothetical protein SMU_1679c
chr	NC_004350.2	1596939	1597559	-	1028893	-	SMU_1680c	NP_722013.1	206	-	hypothetical protein SMU_1680c
chr	NC_004350.2	1597560	1597934	-	1028916	-	SMU_1681c	NP_722014.1	124	-	hypothetical protein SMU_1681c
chr	NC_004350.2	1597995	1598570	-	1028917	-	SMU_1682c	NP_722015.1	191	-	intracellular protease
chr	NC_004350.2	1598634	1599557	-	1028920	-	SMU_1683c	NP_722016.1	307	-	hypothetical protein SMU_1683c
chr	NC_004350.2	1599615	1600265	-	1028921	-	SMU_1685c	NP_722017.1	216	-	hypothetical protein SMU_1685c
chr	NC_004350.2	1600472	1601404	-	1028922	ppaC	SMU_1687	NP_722018.1	310	-	manganese-dependent inorganic pyrophosphatase
chr	NC_004350.2	1601466	1602731	-	1028924	dltD	SMU_1688	NP_722019.1	421	-	extramembranal protein, DltD protein
chr	NC_004350.2	1602724	1602963	-	1028923	dltC	SMU_1689	NP_722020.1	79	-	D-alanine--poly(phosphoribitol) ligase subunit 2
chr	NC_004350.2	1602978	1604240	-	1029545	dltB	SMU_1690	NP_722021.1	420	-	hypothetical protein SMU_1690
chr	NC_004350.2	1604237	1605787	-	1028915	dltA	SMU_1691	NP_722022.1	516	-	D-alanine--poly(phosphoribitol) ligase subunit 1
chr	NC_004350.2	1606605	1607396	-	1028925	pflA	SMU_1692	NP_722023.1	263	-	pyruvate-formate lyase activating enzyme
chr	NC_004350.2	1607471	1608808	-	1028926	hlyX	SMU_1693	NP_722024.1	445	-	hemolysin
chr	NC_004350.2	1608844	1609938	-	1028927	-	SMU_1694c	NP_722025.1	364	-	permease
chr	NC_004350.2	1610015	1610797	+	1028928	-	SMU_1695	NP_722026.1	260	-	molybdenum ABC transporter ATP-binding protein
chr	NC_004350.2	1610931	1611476	-	1028930	-	SMU_1697c	NP_722027.1	181	-	hypothetical protein SMU_1697c
chr	NC_004350.2	1611473	1612405	-	1028931	-	SMU_1699c	NP_722028.1	310	-	hypothetical protein SMU_1699c
chr	NC_004350.2	1612510	1613205	-	1028929	-	SMU_1700c	NP_722029.1	231	-	LrgB family protein
chr	NC_004350.2	1613202	1613543	-	1028919	-	SMU_1701c	NP_722030.1	113	-	hypothetical protein SMU_1701c
chr	NC_004350.2	1613730	1614380	-	1028918	-	SMU_1702c	NP_722031.1	216	-	phosphatase
chr	NC_004350.2	1614370	1614996	-	1028932	-	SMU_1703c	NP_722032.1	208	-	hypothetical protein SMU_1703c
chr	NC_004350.2	1615455	1615781	+	1028933	-	SMU_1704	NP_722033.1	108	-	hypothetical protein SMU_1704
chr	NC_004350.2	1615768	1616364	+	1028934	-	SMU_1705	NP_722034.1	198	-	hypothetical protein SMU_1705
chr	NC_004350.2	1616361	1617188	+	1028935	-	SMU_1706	NP_722035.1	275	-	hypothetical protein SMU_1706
chr	NC_004350.2	1617367	1617915	-	1028936	-	SMU_1707c	NP_722036.1	182	-	rRNA methylase
chr	NC_004350.2	1618381	1619736	+	1028937	trkA	SMU_1708	NP_722037.1	451	-	potassium transporter peripheral membrane protein
chr	NC_004350.2	1619743	1621182	+	1028938	trkH	SMU_1709	NP_722038.1	479	-	potassium uptake protein TrkH
chr	NC_004350.2	1621249	1621503	-	1028941	-	SMU_1710c	NP_722039.1	84	-	hypothetical protein SMU_1710c
chr	NC_004350.2	1621503	1622225	-	1028942	rluB	SMU_1711	NP_722040.1	240	-	pseudouridylate synthase
chr	NC_004350.2	1622215	1622811	-	1028939	-	SMU_1712c	NP_722041.1	198	-	segregation and condensation protein B
chr	NC_004350.2	1622808	1623515	-	1029544	-	SMU_1713c	NP_722042.1	235	-	segregation and condensation protein A
chr	NC_004350.2	1623515	1624252	-	1028972	-	SMU_1714c	NP_722043.1	245	-	site-specific tyrosine recombinase XerD
chr	NC_004350.2	1624249	1624710	-	1028940	-	SMU_1715c	NP_722044.1	153	-	hypothetical protein SMU_1715c
chr	NC_004350.2	1624707	1625225	-	1028860	-	SMU_1716c	NP_722045.1	172	-	hypothetical protein SMU_1716c
chr	NC_004350.2	1625207	1626184	-	1028805	-	SMU_1717c	NP_722046.1	325	-	deoxyribonucleotide triphosphate pyrophosphatase/hypothetical protein
chr	NC_004350.2	1626181	1626975	-	1028943	murI	SMU_1718	NP_722047.1	264	-	glutamate racemase
chr	NC_004350.2	1627028	1627276	-	1028944	-	SMU_1719c	NP_722048.1	82	-	hypothetical protein SMU_1719c
chr	NC_004350.2	1627649	1628899	-	1028946	-	SMU_1721c	NP_722049.1	416	-	diaminopimelate decarboxylase
chr	NC_004350.2	1629088	1629777	-	1028948	-	SMU_1722c	NP_722050.1	229	-	hypothetical protein SMU_1722c
chr	NC_004350.2	1629797	1630300	-	1028949	-	SMU_1723c	NP_722051.1	167	-	hypothetical protein SMU_1723c
chr	NC_004350.2	1630335	1631075	-	1028950	-	SMU_1724c	NP_722052.1	246	-	rRNA methylase
chr	NC_004350.2	1631108	1631386	+	1028951	-	SMU_1725	NP_722053.1	92	-	acylphosphatase
chr	NC_004350.2	1631478	1632410	+	1028952	-	SMU_1727	NP_722054.1	310	-	OxaA-like protein precursor
chr	NC_004350.2	1632825	1633307	-	1028953	greA	SMU_1728	NP_722055.1	160	-	transcription elongation factor GreA
chr	NC_004350.2	1633443	1635287	-	1028954	-	SMU_1729c	NP_722056.1	614	-	aminodeoxychorismate lyase
chr	NC_004350.2	1635461	1635952	-	1028955	-	SMU_1730c	NP_722057.1	163	-	acetyltransferase
chr	NC_004350.2	1636005	1637363	-	1028958	murC	SMU_1731	NP_722058.3	452	-	UDP-N-acetyl muramate-alanine ligase
chr	NC_004350.2	1637353	1637943	-	1028956	-	SMU_1732c	NP_722059.1	196	-	hypothetical protein SMU_1732c
chr	NC_004350.2	1638005	1641097	-	1028947	-	SMU_1733c	NP_722060.1	1030	-	SNF helicase
chr	NC_004350.2	1641213	1641983	-	1028945	accA	SMU_1734	NP_722061.1	256	-	acetyl-CoA carboxylase subunit alpha
chr	NC_004350.2	1641980	1642846	-	1028960	accD	SMU_1735	NP_722062.1	288	-	acetyl-CoA carboxylase subunit beta
chr	NC_004350.2	1642855	1644225	-	1029543	accC	SMU_1736	NP_722063.1	456	-	acetyl-CoA carboxylase biotin carboxylase subunit
chr	NC_004350.2	1644392	1644814	-	1028971	fabZ	SMU_1737	NP_722064.1	140	-	(3R)-hydroxymyristoyl-ACP dehydratase
chr	NC_004350.2	1644811	1645272	-	1028961	bccP	SMU_1738	NP_722065.3	153	-	biotin carboxyl carrier protein of acetyl-CoA carboxylase
chr	NC_004350.2	1645302	1646534	-	1028962	fabF	SMU_1739	NP_722066.1	410	-	3-oxoacyl-ACP synthase
chr	NC_004350.2	1646583	1647317	-	1028964	fabG	SMU_1740	NP_722067.1	244	-	3-ketoacyl-ACP reductase
chr	NC_004350.2	1647332	1648252	-	1028963	fabD	SMU_1741	NP_722068.1	306	-	malonyl CoA-ACP transacylase
chr	NC_004350.2	1648255	1649220	-	1028959	-	SMU_1742c	NP_722069.1	321	-	trans-2-enoyl-ACP reductase
chr	NC_004350.2	1649323	1649547	-	1028957	acp	SMU_1743	NP_722070.1	74	-	acyl carrier protein
chr	NC_004350.2	1649607	1650584	-	1028965	fabH	SMU_1744	NP_722071.1	325	-	3-oxoacyl-ACP synthase
chr	NC_004350.2	1650584	1651018	-	1028966	-	SMU_1745c	NP_722072.1	144	-	transcriptional regulator
chr	NC_004350.2	1651347	1652138	-	1028967	-	SMU_1746c	NP_722073.1	263	-	enoyl-CoA hydratase
chr	NC_004350.2	1652300	1652944	-	1028968	-	SMU_1747c	NP_722074.1	214	-	phosphatase
chr	NC_004350.2	1653043	1654401	+	1028970	akh	SMU_1748	NP_722075.1	452	-	aspartate kinase
chr	NC_004350.2	1661570	1661680	-	1028975	-	SMU_1750c	NP_722076.1	36	-	hypothetical protein SMU_1750c
chr	NC_004350.2	1661984	1662154	-	1028979	-	SMU_1752c	NP_722077.1	56	-	hypothetical protein SMU_1752c
chr	NC_004350.2	1662432	1662725	-	1028980	-	SMU_1753c	NP_722078.1	97	-	hypothetical protein SMU_1753c
chr	NC_004350.2	1662736	1663131	-	1028976	-	SMU_1754c	NP_722079.1	131	-	hypothetical protein SMU_1754c
chr	NC_004350.2	1663207	1663506	-	1028973	-	SMU_1755c	NP_722080.1	99	-	hypothetical protein SMU_1755c
chr	NC_004350.2	1663475	1663759	-	1028969	-	SMU_1757c	NP_722081.1	94	-	hypothetical protein SMU_1757c
chr	NC_004350.2	1663756	1664400	-	1028977	-	SMU_1758c	NP_722082.1	214	-	hypothetical protein SMU_1758c
chr	NC_004350.2	1664429	1665304	-	1028909	-	SMU_1760c	NP_722083.1	291	-	hypothetical protein SMU_1760c
chr	NC_004350.2	1665308	1666717	-	1028900	-	SMU_1761c	NP_722084.1	469	-	hypothetical protein SMU_1761c
chr	NC_004350.2	1666677	1667240	-	1028978	-	SMU_1762c	NP_722085.1	187	-	hypothetical protein SMU_1762c
chr	NC_004350.2	1667240	1667989	-	1029542	-	SMU_1763c	NP_722086.1	249	-	hypothetical protein SMU_1763c
chr	NC_004350.2	1668084	1670492	-	1028998	-	SMU_1764c	NP_722087.1	802	-	hypothetical protein SMU_1764c
chr	NC_004350.2	1670737	1671711	-	1028981	-	SMU_1765c	NP_722088.1	324	-	hypothetical protein SMU_1765c
chr	NC_004350.2	1672007	1672159	-	1028985	-	SMU_1766c	NP_722089.1	50	-	hypothetical protein SMU_1766c
chr	NC_004350.2	1672216	1672407	-	1028986	-	SMU_1767c	NP_722090.1	63	-	hypothetical protein SMU_1767c
chr	NC_004350.2	1672391	1672696	-	1028987	-	SMU_1768c	NP_722091.1	101	-	hypothetical protein SMU_1768c
chr	NC_004350.2	1673267	1675918	-	1028989	syv	SMU_1770	NP_722092.1	883	-	valyl-tRNA synthetase
chr	NC_004350.2	1675930	1676238	-	1028990	-	SMU_1771c	NP_722093.1	102	-	hypothetical protein SMU_1771c
chr	NC_004350.2	1676210	1676620	-	1028988	-	SMU_1772c	NP_722094.1	136	-	hypothetical protein SMU_1772c
chr	NC_004350.2	1676613	1677548	-	1028983	-	SMU_1773c	NP_722095.1	311	-	hypothetical protein SMU_1773c
chr	NC_004350.2	1677838	1678095	-	1028982	-	SMU_1774c	NP_722096.1	85	-	hypothetical protein SMU_1774c
chr	NC_004350.2	1678588	1678767	-	1028992	-	SMU_1775c	NP_722097.1	59	-	hypothetical protein SMU_1775c
chr	NC_004350.2	1678998	1679243	-	1028993	-	SMU_1776c	NP_722098.1	81	-	hypothetical protein SMU_1776c
chr	NC_004350.2	1679497	1679958	-	1028994	nrdI	SMU_1777	NP_722099.1	153	-	flavoprotein NrdI
chr	NC_004350.2	1679968	1681347	-	1028995	-	SMU_1779c	NP_722100.1	459	-	RNA methyltransferase
chr	NC_004350.2	1681383	1682159	+	1028996	-	SMU_1780	NP_722101.1	258	-	recombination regulator RecX
chr	NC_004350.2	1682245	1682778	+	1028997	-	SMU_1781	NP_722102.1	177	-	hypothetical protein SMU_1781
chr	NC_004350.2	1682838	1683158	+	1028999	-	SMU_1782	NP_722103.1	106	-	hypothetical protein SMU_1782
chr	NC_004350.2	1689405	1691255	-	1029003	proS	SMU_1783	NP_722104.1	616	-	prolyl-tRNA synthetase
chr	NC_004350.2	1691282	1692541	-	1028984	-	SMU_1784c	NP_722105.1	419	-	Eep protein-like protein
chr	NC_004350.2	1692557	1693351	-	1028974	cdsA	SMU_1785	NP_722106.1	264	-	phosphatidate cytidylyltransferase synthase
chr	NC_004350.2	1693366	1694115	-	1029004	uppS	SMU_1786	NP_722107.1	249	-	undecaprenyl pyrophosphate synthase
chr	NC_004350.2	1694227	1694610	-	1029000	-	SMU_1787c	NP_722108.1	127	-	preprotein translocase subunit YajC
chr	NC_004350.2	1694785	1695132	-	1028991	-	SMU_1788c	NP_722109.1	115	-	bacterocin transport accessory protein, Bta
chr	NC_004350.2	1695325	1696041	-	1029005	-	SMU_1789c	NP_722110.1	238	-	hypothetical protein SMU_1789c
chr	NC_004350.2	1696187	1696921	-	1029006	-	SMU_1790c	NP_722111.1	244	-	transcriptional regulator
chr	NC_004350.2	1697007	1698107	-	1029007	-	SMU_1791c	NP_722112.1	366	-	hypothetical protein SMU_1791c
chr	NC_004350.2	1698255	1698428	-	1029009	-	SMU_1792c	NP_722113.1	57	-	hypothetical protein SMU_1792c
chr	NC_004350.2	1698501	1698731	-	1029002	-	SMU_1794c	NP_722114.1	76	-	hypothetical protein SMU_1794c
chr	NC_004350.2	1698792	1699535	-	1029001	-	SMU_1795c	NP_722115.1	247	-	hypothetical protein SMU_1795c
chr	NC_004350.2	1699809	1700162	-	1029011	-	SMU_1797c	NP_722116.1	117	-	hypothetical protein SMU_1797c
chr	NC_004350.2	1700163	1700756	-	1029010	-	SMU_1798c	NP_722117.1	197	-	hypothetical protein SMU_1798c
chr	NC_004350.2	1700753	1701385	-	1029008	nadD	SMU_1799	NP_722118.1	210	-	nicotinic acid mononucleotide adenylyltransferase
chr	NC_004350.2	1701412	1701720	-	1029015	-	SMU_1800c	NP_722119.1	102	-	hypothetical protein SMU_1800c
chr	NC_004350.2	1701777	1702883	-	1029013	-	SMU_1801c	NP_722120.1	368	-	GTPase YqeH
chr	NC_004350.2	1702884	1703411	-	1029012	-	SMU_1802c	NP_722121.1	175	-	hypothetical protein SMU_1802c
chr	NC_004350.2	1703516	1704133	-	1029017	-	SMU_1803c	NP_722122.1	205	-	hypothetical protein SMU_1803c
chr	NC_004350.2	1704149	1704304	-	1029022	-	SMU_1804c	NP_722123.1	51	-	hypothetical protein SMU_1804c
chr	NC_004350.2	1704542	1705138	+	1029035	-	SMU_1805	NP_722124.1	198	-	transcriptional regulator
chr	NC_004350.2	1705116	1706285	+	1029020	-	SMU_1806	NP_722125.1	389	-	glycosyltransferase
chr	NC_004350.2	1706316	1707224	-	1029016	-	SMU_1807c	NP_722126.1	302	-	permease
chr	NC_004350.2	1707319	1707414	-	1029014	-	SMU_1808c	NP_722127.1	31	-	integrase fragment
chr	NC_004350.2	1707788	1708519	-	1029025	scnG	SMU_1809	NP_722128.1	243	-	bacteroiocin operon protein ScnG-like protein
chr	NC_004350.2	1708519	1709271	-	1029019	scnE	SMU_1810	NP_722129.1	250	-	bacteriocin operon component, ScnE-like protein
chr	NC_004350.2	1709273	1710181	-	1029018	scnF	SMU_1811	NP_722130.1	302	-	bacteriocin component ScnF-like protein
chr	NC_004350.2	1710468	1711718	+	1029026	-	SMU_1812	NP_722131.1	416	-	transposase, ISSmu2
chr	NC_004350.2	1712141	1712251	+	1029027	-	SMU_1813	NP_722132.1	36	-	transposase fragment
chr	NC_004350.2	1712304	1713683	-	1029024	scnK	SMU_1814	NP_722133.1	459	-	histidine kinase, ScnK-like protein
chr	NC_004350.2	1713701	1714399	-	1029023	scnR	SMU_1815	NP_722134.1	232	-	response regulator; ScnR-like protein
chr	NC_004350.2	1714504	1714737	-	1029029	-	SMU_1816c	NP_722135.1	77	-	maturase-like protein
chr	NC_004350.2	1715071	1715277	-	1029030	-	SMU_1817c	NP_722136.1	68	-	maturase-like protein
chr	NC_004350.2	1715576	1715749	-	1029028	-	SMU_1818c	NP_722137.1	57	-	hypothetical protein SMU_1818c
chr	NC_004350.2	1716002	1717441	-	1029033	gatB	SMU_1819	NP_722138.1	479	-	aspartyl/glutamyl-tRNA amidotransferase subunit B
chr	NC_004350.2	1717441	1718907	-	1029032	-	SMU_1820c	NP_722139.1	488	-	aspartyl/glutamyl-tRNA amidotransferase subunit A
chr	NC_004350.2	1718907	1719209	-	1029031	-	SMU_1821c	NP_722140.1	100	-	aspartyl/glutamyl-tRNA amidotransferase subunit C
chr	NC_004350.2	1719336	1721087	-	1029036	gatA	SMU_1822	NP_722141.1	583	-	aspartyl-tRNA synthetase
chr	NC_004350.2	1721345	1721896	-	1029037	pncA	SMU_1823	NP_722142.1	183	-	pyrazinamidase/nicotinamidase
chr	NC_004350.2	1721898	1722683	-	1029034	-	SMU_1824c	NP_722143.1	261	-	transcriptional repressor CodY
chr	NC_004350.2	1722792	1724009	-	1029041	yfbQ	SMU_1826	NP_722144.1	405	-	aminotransferase
chr	NC_004350.2	1724183	1724719	+	1029040	-	SMU_1827	NP_722145.1	178	-	biotin biosynthesis protein
chr	NC_004350.2	1724817	1725266	+	1029039	-	SMU_1828	NP_722146.1	149	-	hypothetical protein SMU_1828
chr	NC_004350.2	1725544	1726944	-	1029038	-	SMU_1830c	NP_722147.1	466	-	hypothetical protein SMU_1830c
chr	NC_004350.2	1727002	1727961	+	1029047	aspG	SMU_1831	NP_722148.1	319	-	L-asparaginase
chr	NC_004350.2	1727988	1728152	+	1029044	-	SMU_1832	NP_722149.1	54	-	hypothetical protein SMU_1832
chr	NC_004350.2	1728295	1730310	-	1029042	recG	SMU_1833	NP_722150.1	671	-	ATP-dependent DNA helicase, RecG
chr	NC_004350.2	1730483	1731598	-	1029043	alr	SMU_1834	NP_722151.1	371	-	alanine racemase
chr	NC_004350.2	1731595	1731954	-	1029048	acpS	SMU_1835	NP_722152.1	119	-	4\'-phosphopantetheinyl transferase
chr	NC_004350.2	1732224	1733258	-	1029050	aroG	SMU_1836	NP_722153.1	344	-	phospho-2-dehydro-3-deoxyheptonate aldolase
chr	NC_004350.2	1733260	1734291	-	1029046	aroH	SMU_1837	NP_722154.1	343	-	phospho-2-dehydro-3-deoxyheptonate aldolase
chr	NC_004350.2	1734311	1736830	-	1029045	secA	SMU_1838	NP_722155.1	839	-	preprotein translocase subunit SecA
chr	NC_004350.2	1737008	1737958	-	1029052	manA	SMU_1839	NP_722156.1	316	-	mannose-6-phosphate isomerase
chr	NC_004350.2	1738127	1739008	-	1029053	scrK	SMU_1840	NP_722157.1	293	-	fructokinase
chr	NC_004350.2	1739208	1741202	-	1029057	scrA	SMU_1841	NP_722158.1	664	-	PTS system sucrose-specific transporter subunit IIABC
chr	NC_004350.2	1741398	1742837	+	1029055	scrB	SMU_1843	NP_722159.1	479	-	sucrose-6-phosphate hydrolase
chr	NC_004350.2	1742840	1743802	+	1029054	scrR	SMU_1844	NP_722160.1	320	-	sucrose operon repressor
chr	NC_004350.2	1743996	1744424	-	1029056	nusB	SMU_1845	NP_722161.1	142	-	transcription antitermination protein NusB
chr	NC_004350.2	1744417	1744806	-	1029058	-	SMU_1846c	NP_722162.1	129	-	hypothetical protein SMU_1846c
chr	NC_004350.2	1744849	1745409	-	1029059	efp	SMU_1847	NP_722163.1	186	-	elongation factor P
chr	NC_004350.2	1745549	1746253	+	1029060	-	SMU_1848	NP_722164.1	234	-	hypothetical protein SMU_1848
chr	NC_004350.2	1746301	1746753	-	1029061	comEB	SMU_1849	NP_722165.1	150	-	deoxycytidylate deaminase
chr	NC_004350.2	1746923	1747987	-	1029062	pepP	SMU_1850	NP_722166.1	354	-	aminopeptidase
chr	NC_004350.2	1747977	1750808	-	1029063	uvrA	SMU_1851	NP_722167.1	943	-	excinuclease ABC subunit A
chr	NC_004350.2	1751479	1752423	+	1029064	-	SMU_1852	NP_722168.1	314	-	magnesium/cobalt transport protein
chr	NC_004350.2	1752705	1753367	+	1029065	-	SMU_1853	NP_722169.1	220	-	hypothetical protein SMU_1853
chr	NC_004350.2	1753461	1753862	+	1029066	-	SMU_1854	NP_722170.1	133	-	hypothetical protein SMU_1854
chr	NC_004350.2	1753859	1754545	+	1029067	-	SMU_1855	NP_722171.1	228	-	hypothetical protein SMU_1855
chr	NC_004350.2	1754553	1755272	-	1029071	-	SMU_1856c	NP_722172.1	239	-	hypothetical protein SMU_1856c
chr	NC_004350.2	1755591	1755830	-	1029072	rs18	SMU_1858	NP_722173.1	79	-	30S ribosomal protein S18
chr	NC_004350.2	1755859	1756353	-	1029070	ssb	SMU_1859	NP_722174.1	164	-	single-stranded DNA-binding protein
chr	NC_004350.2	1756371	1756661	-	1029069	rs6	SMU_1860	NP_722175.1	96	-	30S ribosomal protein S6
chr	NC_004350.2	1756817	1757062	-	1029068	-	SMU_1861c	NP_722176.1	81	-	hypothetical protein SMU_1861c
chr	NC_004350.2	1757367	1757570	+	1029075	-	SMU_1862	NP_722177.1	67	-	hypothetical protein SMU_1862
chr	NC_004350.2	1758607	1759752	+	1029074	mutY	SMU_1865	NP_722178.1	381	-	A/G-specific adenine glycosylase
chr	NC_004350.2	1759940	1760989	-	1029073	-	SMU_1867c	NP_722179.1	349	-	alcohol dehydrogenase
chr	NC_004350.2	1761087	1761401	-	1029078	trxA	SMU_1869	NP_722180.1	104	-	thioredoxin
chr	NC_004350.2	1761476	1763806	-	1029077	mutS2	SMU_1870	NP_722181.1	776	-	DNA mismatch repair protein MutS2
chr	NC_004350.2	1763875	1764420	-	1029076	-	SMU_1871c	NP_722182.1	181	-	hypothetical protein SMU_1871c
chr	NC_004350.2	1764417	1764722	-	1029079	-	SMU_1872c	NP_722183.1	101	-	hypothetical protein SMU_1872c
chr	NC_004350.2	1764918	1765829	+	1029487	rnh3	SMU_1873	NP_722184.1	303	-	ribonuclease HIII
chr	NC_004350.2	1765849	1766436	+	1029380	lepC	SMU_1874	NP_722185.1	195	-	signal peptidase I
chr	NC_004350.2	1766522	1768885	+	1029082	-	SMU_1875	NP_722186.1	787	-	exodeoxyribonuclease V
chr	NC_004350.2	1768984	1769454	+	1029080	-	SMU_1876	NP_722187.1	156	-	hypothetical protein SMU_1876
chr	NC_004350.2	1770331	1771323	+	1029081	ptnA	SMU_1877	NP_722188.1	330	-	PTS system mannose-specific transporter subunit IIAB
chr	NC_004350.2	1771358	1772176	+	1029084	ptnC	SMU_1878	NP_722189.1	272	-	PTS system mannose-specific transporter subunit IIC
chr	NC_004350.2	1772191	1773117	+	1029083	-	SMU_1879	NP_722190.1	308	-	PTS system mannose-specific transporter subunit IID
chr	NC_004350.2	1773449	1775740	-	1029085	-	SMU_1881c	NP_722191.1	763	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1776290	1776643	-	1029088	-	SMU_1882c	NP_722192.1	117	-	hypothetical protein SMU_1882c
chr	NC_004350.2	1776962	1777330	+	1029096	-	SMU_1883	NP_722193.1	122	-	hypothetical protein SMU_1883
chr	NC_004350.2	1777567	1778640	-	1029107	-	SMU_1884c	NP_722194.1	357	-	hypothetical protein SMU_1884c
chr	NC_004350.2	1779164	1780444	+	1029089	sys	SMU_1886	NP_722195.1	426	-	seryl-tRNA synthetase
chr	NC_004350.2	1780765	1780971	+	1029090	-	SMU_1888	NP_722196.1	68	-	transposase fragment
chr	NC_004350.2	1781127	1781393	-	1029087	-	SMU_1889c	NP_722197.1	88	-	hypothetical protein SMU_1889c
chr	NC_004350.2	1781567	1781749	-	1029092	-	SMU_1891c	NP_722198.1	60	-	hypothetical protein SMU_1891c
chr	NC_004350.2	1781694	1781879	-	1029086	-	SMU_1892c	NP_722199.1	61	-	hypothetical protein SMU_1892c
chr	NC_004350.2	1781999	1782835	-	1029021	-	SMU_1893c	NP_722200.1	278	-	transposase, ISSmu1
chr	NC_004350.2	1782829	1783347	-	1029094	-	SMU_1894c	NP_722201.1	172	-	hypothetical protein SMU_1894c
chr	NC_004350.2	1783456	1783617	-	1029095	-	SMU_1895c	NP_722202.1	53	-	hypothetical protein SMU_1895c
chr	NC_004350.2	1783662	1783964	-	1029093	-	SMU_1896c	NP_722203.1	100	-	hypothetical protein SMU_1896c
chr	NC_004350.2	1784304	1784786	+	1029101	-	SMU_1897	NP_722204.1	160	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1784881	1786392	+	1029098	-	SMU_1898	NP_722205.1	503	-	ABC transporter ATP-binding protein/permease
chr	NC_004350.2	1786364	1786489	+	1029097	-	SMU_1899	NP_722206.1	41	-	ABC transporter ATP-binding protein/permease (fragment)
chr	NC_004350.2	1786502	1787515	+	1029102	-	SMU_1900	NP_722207.1	337	-	hypothetical protein SMU_1900
chr	NC_004350.2	1787777	1787920	-	1029100	-	SMU_1902c	NP_722208.1	47	-	hypothetical protein SMU_1902c
chr	NC_004350.2	1787987	1788139	-	1029099	-	SMU_1903c	NP_722209.1	50	-	hypothetical protein SMU_1903c
chr	NC_004350.2	1788212	1789234	-	1029105	-	SMU_1904c	NP_722210.1	340	-	hypothetical protein SMU_1904c
chr	NC_004350.2	1789720	1789908	-	1029103	-	SMU_1905c	NP_722211.1	62	-	bacteriocin secretion protein
chr	NC_004350.2	1790072	1790284	-	1029104	-	SMU_1906c	NP_722212.1	70	-	hypothetical protein SMU_1906c
chr	NC_004350.2	1790364	1790495	+	1029109	-	SMU_1907	NP_722213.1	43	-	hypothetical protein SMU_1907
chr	NC_004350.2	1790689	1790853	-	1029108	-	SMU_1908c	NP_722214.1	54	-	hypothetical protein SMU_1908c
